140	-1.3768247	2.054888193
141	-1.377473795	2.052612455
142	-1.378790372	2.048078685
143	-1.381494523	2.039082824
144	-1.387166191	2.021382688
145	-1.399407622	1.987169262
146	-1.400192096	1.985121504
147	-1.400979981	1.983079686
148	-1.40256571	1.979013824
149	-1.405775112	1.970952895
150	-1.412331421	1.955111063
151	-1.425890448	1.924515051
152	-1.45412607	1.86734263
153	-1.454962277	1.865749885
154	-1.455798929	1.864161076
155	-1.457473489	1.860995186
156	-1.460827073	1.854709725
157	-1.467547879	1.842319442
158	-1.48101439	1.818225196
159	-1.5078625	1.772510195
160	-1.564642825	1.682502029
161	-1.615091096	1.606797507
162	-1.661955301	1.538097021
163	-1.710022794	1.468017059
164	-1.752488622	1.405647038
165	-1.796161362	1.340393231
166	-1.836896062	1.277951648
167	-1.87316923	1.220608577
168	-1.910810275	1.158882662
169	-1.944501857	1.101252979
170	-1.976294414	1.044344838
171	-2.009525558	0.981659121
172	-2.039437752	0.921805566
173	-2.070767695	0.854779019
174	-2.099070386	0.789421955
175	-2.12598995	0.72179851
176	-2.154326618	0.64292803
177	-2.180017282	0.5618296
178	-2.18044628	0.560374612
179	-2.180875083	0.558916459
180	-2.181732104	0.555990559
181	-2.18344381	0.550099641
182	-2.186857923	0.538155109
183	-2.193649323	0.513560229
184	-2.19407217	0.511989408
185	-2.194494828	0.510414405
186	-2.195339579	0.507251695
187	-2.197026822	0.500874325
188	-2.200392324	0.487901991
189	-2.207087737	0.460998841
190	-2.207497042	0.459302572
191	-2.207906171	0.457600688
192	-2.208723901	0.454179822
193	-2.210357258	0.447267825
194	-2.213615597	0.433146787
195	-2.220099089	0.403567735
196	-2.220502851	0.401653027
197	-2.220906442	0.399729885
198	-2.221713115	0.39585781
199	-2.223324425	0.38800684
200	-2.226538939	0.371845644
201	-2.232935857	0.337372009
202	-2.233307502	0.335259528
203	-2.233679003	0.333134383
204	-2.234421576	0.328845108
205	-2.235905007	0.320103447
206	-2.238865045	0.301900429
207	-2.239234413	0.299550952
208	-2.239603639	0.297183713
209	-2.24034167	0.292394229
210	-2.241816046	0.282582074
211	-2.244758089	0.261901039
212	-2.245125219	0.259204066
213	-2.24549221	0.256479656
214	-2.246225778	0.25094496
215	-2.247691261	0.239504052
216	-2.248057288	0.236559871
217	-2.248423179	0.233579584
218	-2.249154551	0.227505071
219	-2.250615664	0.214854434
220	-2.250980605	0.211576389
221	-2.251345411	0.208247916
222	-2.25207462	0.20142934
223	-2.253531443	0.187063137
224	-2.25389532	0.18329884
225	-2.254259066	0.179456975
226	-2.25498617	0.171519256
227	-2.256438859	0.154442445
228	-2.256832308	0.149481854
229	-2.257225617	0.144352804
230	-2.258011836	0.133510862
231	-2.258404756	0.12774842
232	-2.258797562	0.121715712
233	-2.259582884	0.108657412
234	-2.259975443	0.10150416
235	-2.260367986	0.093809832
236	-2.260760579	0.085428445
237	-2.261153353	0.076133304
238	-2.261546581	0.065536778
239	-2.261941004	0.052862057
240	-2.262339873	0.035975727
241	-2.248375294	0
242	-2.221812053	0
243	-2.206892543	0
244	-2.185537649	0
245	-2.15545017	0
246	-2.113609085	0
247	-2.109270795	0
248	-2.105069601	0
249	-2.097035022	0
250	-2.08220294	0
251	-2.056234373	0
252	-2.013752316	0
253	-2.011549954	0
254	-2.009372311	0
255	-2.005088437	0
256	-1.996788967	0
257	-1.981144461	0
258	-1.952958289	0
259	-1.905425571	0
260	-1.832992354	0
261	-1.772456686	0
262	-1.726366757	0
263	-1.725630557	0
264	-1.724896418	0
265	-1.723434279	0
266	-1.720534245	0
267	-1.714828736	0
268	-1.703777809	0
269	-1.703102393	0
270	-1.702428719	0
271	-1.70108656	0
272	-1.698422768	0
273	-1.693175425	0
274	-1.692526873	0
275	-1.691879931	0
276	-1.690590849	0
277	-1.688031678	0
278	-1.687395799	0
279	-1.686761471	0
280	-1.685497438	0
281	-1.68486772	0
282	-1.684239523	0
283	-1.683612842	0
284	-1.682987669	0
